request_id,device_id,primary_port,vlan_id
7173,1,1,1870
7174,3,1,1870
7175,0,0,1870
7175,0,1,1870
7176,0,0,1871
7176,0,1,1871
7177,1,1,1871
7178,2,1,1872
7179,4,1,1872
7180,2,0,1872
7180,2,1,1872
7181,1,0,1873
7181,1,1,1873
7182,2,1,1873
7183,0,1,1873
7184,1,1,1874
7185,2,1,1874
7186,0,1,1874
7187,1,0,1874
7187,1,1,1874
7188,3,1,1874
7189,4,1,1874
7190,1,1,1875
7191,1,0,1875
7191,1,1,1875
7192,0,1,1875
7193,0,0,1875
7193,0,1,1875
7194,1,0,1876
7194,1,1,1876
7195,4,1,1876
7196,4,0,1876
7196,4,1,1876
7197,0,1,1876
7198,2,0,1877
7198,2,1,1877
7199,4,0,1877
7199,4,1,1877
7200,3,1,1877
7201,0,0,1878
7201,0,1,1878
7202,1,0,1879
7202,1,1,1879
7203,0,1,1879
7204,2,1,1879
7205,3,1,1879
7206,4,1,1879
7207,0,1,1880
7208,1,1,1880
7209,1,0,1880
7209,1,1,1880
7210,2,0,1880
7210,2,1,1880
7211,4,0,1880
7211,4,1,1880
7212,0,0,1880
7212,0,1,1880
7213,0,0,1881
7213,0,1,1881
7214,4,0,1882
7214,4,1,1882
7215,2,0,1883
7215,2,1,1883
7216,3,1,1883
7217,0,0,1883
7217,0,1,1883
7218,4,0,1883
7218,4,1,1883
7219,1,1,1884
7220,1,0,1884
7220,1,1,1884
7221,1,0,1885
7221,1,1,1885
7222,4,0,1885
7222,4,1,1885
7223,2,0,1886
7223,2,1,1886
7224,1,1,1886
7225,3,1,1886
7226,4,1,1886
7227,1,1,1887
7228,2,1,1887
7229,4,1,1887
7230,0,0,1887
7230,0,1,1887
7231,1,1,1888
7232,0,1,1888
7233,1,0,1888
7233,1,1,1888
7234,0,0,1888
7234,0,1,1888
7235,0,0,1889
7235,0,1,1889
7236,3,1,1889
7237,1,0,1890
7237,1,1,1890
7238,2,1,1890
7239,1,0,1891
7239,1,1,1891
7240,3,1,1891
7241,0,1,1891
7242,4,0,1891
7242,4,1,1891
7243,0,0,1892
7243,0,1,1892
7244,1,0,1893
7244,1,1,1893
7245,2,1,1893
7246,2,0,1893
7246,2,1,1893
7247,4,0,1893
7247,4,1,1893
7248,0,1,1893
7249,1,1,1894
7250,2,0,1894
7250,2,1,1894
7251,3,1,1894
7252,4,1,1894
7253,2,1,1895
7254,2,0,1895
7254,2,1,1895
7255,3,1,1895
7256,4,0,1895
7256,4,1,1895
7257,0,0,1896
7257,0,1,1896
7258,4,0,1897
7258,4,1,1897
7259,1,0,1898
7259,1,1,1898
7260,2,0,1898
7260,2,1,1898
7261,0,1,1898
7262,4,0,1898
7262,4,1,1898
7263,0,0,1898
7263,0,1,1898
7264,3,1,1898
7265,1,1,1899
7266,3,1,1899
7267,4,1,1899
7268,0,1,1899
7269,1,1,1900
7270,2,1,1900
7271,2,0,1900
7271,2,1,1900
7272,3,1,1900
7273,0,0,1900
7273,0,1,1900
7274,4,1,1900
7275,1,0,1901
7275,1,1,1901
7276,2,1,1901
7277,4,1,1901
7278,2,0,1901
7278,2,1,1901
7279,1,1,1902
7280,2,0,1902
7280,2,1,1902
7281,4,1,1902
7282,0,1,1902
7283,4,0,1902
7283,4,1,1902
7284,1,1,1903
7285,0,1,1903
7286,2,1,1903
7287,1,0,1903
7287,1,1,1903
7288,2,0,1903
7288,2,1,1903
7289,4,1,1903
7290,3,1,1904
7291,4,0,1904
7291,4,1,1904
7292,0,0,1905
7292,0,1,1905
7293,1,0,1905
7293,1,1,1905
7294,4,0,1905
7294,4,1,1905
7295,3,1,1905
7296,3,1,1906
7297,4,1,1906
7298,0,1,1906
7299,3,1,1907
7300,1,0,1908
7300,1,1,1908
7301,2,0,1908
7301,2,1,1908
7302,3,1,1908
7303,4,0,1908
7303,4,1,1908
7304,1,1,1909
7305,3,1,1909
7306,1,1,1910
7307,1,0,1910
7307,1,1,1910
7308,0,0,1910
7308,0,1,1910
7309,2,1,1910
7310,1,0,1911
7310,1,1,1911
7311,3,1,1911
7312,2,0,1913
7312,2,1,1913
7313,4,0,1913
7313,4,1,1913
7314,1,1,1913
7315,0,1,1913
7316,0,0,1913
7316,0,1,1913
7317,3,1,1913
7318,1,0,1914
7318,1,1,1914
7319,2,1,1914
7320,2,0,1914
7320,2,1,1914
7321,4,0,1914
7321,4,1,1914
7322,3,1,1914
7323,1,0,1915
7323,1,1,1915
7324,2,0,1915
7324,2,1,1915
7325,1,0,1916
7325,1,1,1916
7326,2,1,1916
7327,0,0,1916
7327,0,1,1916
7328,2,0,1916
7328,2,1,1916
7329,4,1,1916
7330,1,1,1917
7331,1,0,1917
7331,1,1,1917
7332,4,0,1917
7332,4,1,1917
7333,1,0,1918
7333,1,1,1918
7334,2,0,1918
7334,2,1,1918
7335,3,1,1918
7336,0,0,1918
7336,0,1,1918
7337,4,1,1918
7338,2,0,1919
7338,2,1,1919
7339,0,0,1919
7339,0,1,1919
7340,2,0,1920
7340,2,1,1920
7341,4,0,1920
7341,4,1,1920
7342,0,0,1920
7342,0,1,1920
7343,0,0,1921
7343,0,1,1921
7344,1,1,1921
7345,1,0,1921
7345,1,1,1921
7346,2,1,1921
7347,2,0,1921
7347,2,1,1921
7348,3,1,1921
7349,4,0,1921
7349,4,1,1921
7350,1,0,1922
7350,1,1,1922
7351,0,0,1922
7351,0,1,1922
7352,2,1,1922
7353,2,0,1922
7353,2,1,1922
7354,3,1,1922
7355,1,0,1923
7355,1,1,1923
7356,0,0,1923
7356,0,1,1923
7357,2,1,1923
7358,2,0,1923
7358,2,1,1923
7359,4,0,1923
7359,4,1,1923
7360,3,1,1923
7361,0,0,1924
7361,0,1,1924
7362,1,0,1925
7362,1,1,1925
7363,0,0,1925
7363,0,1,1925
7364,2,1,1925
7365,1,0,1926
7365,1,1,1926
7366,0,0,1926
7366,0,1,1926
7367,2,0,1927
7367,2,1,1927
7368,1,1,1927
7369,2,0,1928
7369,2,1,1928
7370,0,0,1928
7370,0,1,1928
7371,1,0,1929
7371,1,1,1929
7372,2,1,1929
7373,2,0,1929
7373,2,1,1929
7374,1,0,1930
7374,1,1,1930
7375,2,0,1930
7375,2,1,1930
7376,3,1,1930
7377,4,1,1930
7378,1,1,1931
7379,2,1,1931
7380,2,0,1931
7380,2,1,1931
7381,4,0,1931
7381,4,1,1931
7382,1,0,1932
7382,1,1,1932
7383,2,1,1932
7384,2,0,1932
7384,2,1,1932
7385,1,0,1933
7385,1,1,1933
7386,0,1,1933
7387,3,1,1933
7388,4,1,1933
7389,0,0,1933
7389,0,1,1933
7390,4,0,1933
7390,4,1,1933
7391,1,1,1934
7392,1,0,1934
7392,1,1,1934
7393,2,0,1934
7393,2,1,1934
7394,3,1,1934
7395,1,0,1935
7395,1,1,1935
7396,0,1,1935
7397,2,1,1935
7398,4,1,1935
7399,2,0,1935
7399,2,1,1935
7400,0,1,1936
7401,1,1,1936
7402,2,1,1936
7403,3,1,1936
7404,1,1,1937
7405,0,1,1937
7406,1,0,1937
7406,1,1,1937
7407,1,0,1938
7407,1,1,1938
7408,1,0,1939
7408,1,1,1939
7409,4,0,1939
7409,4,1,1939
7410,0,0,1939
7410,0,1,1939
7411,1,0,1940
7411,1,1,1940
7412,2,1,1940
7413,0,0,1940
7413,0,1,1940
7414,3,1,1940
7415,4,1,1940
7416,2,0,1940
7416,2,1,1940
7417,3,1,1941
7418,0,1,1941
7419,4,1,1941
7420,4,0,1941
7420,4,1,1941
7421,2,0,1942
7421,2,1,1942
7422,1,1,1942
7423,3,1,1942
7424,1,1,1943
7425,1,0,1944
7425,1,1,1944
7426,2,1,1944
7427,3,1,1944
7428,2,0,1944
7428,2,1,1944
7429,0,0,1944
7429,0,1,1944
7430,4,1,1944
7431,1,0,1945
7431,1,1,1945
7432,4,0,1945
7432,4,1,1945
7433,2,1,1945
7434,3,1,1945
7435,0,0,1946
7435,0,1,1946
7436,3,1,1946
7437,4,1,1946
7438,4,0,1946
7438,4,1,1946
7439,4,0,1947
7439,4,1,1947
7440,0,1,1947
7441,2,1,1948
7442,3,1,1948
7443,2,0,1948
7443,2,1,1948
7444,4,1,1948
7445,0,1,1948
7446,2,1,1949
7447,4,0,1949
7447,4,1,1949
7448,0,0,1950
7448,0,1,1950
7449,1,1,1950
7450,3,1,1950
7451,4,1,1950
7452,2,1,1951
7453,0,0,1951
7453,0,1,1951
7454,2,0,1951
7454,2,1,1951
7455,4,0,1952
7455,4,1,1952
7456,3,1,1952
7457,1,1,1953
7458,2,1,1953
7459,3,1,1953
7460,0,1,1953
7461,1,1,1954
7462,2,1,1954
7463,0,0,1954
7463,0,1,1954
7464,3,1,1954
7465,2,0,1954
7465,2,1,1954
7466,1,1,1955
7467,2,1,1955
7468,3,1,1955
7469,4,1,1955
7470,2,0,1955
7470,2,1,1955
7471,0,0,1955
7471,0,1,1955
7472,1,1,1956
7473,3,1,1956
7474,1,0,1956
7474,1,1,1956
7475,4,1,1956
7476,0,1,1956
7477,0,1,1957
7478,1,1,1957
7479,1,0,1957
7479,1,1,1957
7480,2,0,1957
7480,2,1,1957
7481,0,0,1957
7481,0,1,1957
7482,3,1,1957
7483,0,0,1958
7483,0,1,1958
7484,1,0,1958
7484,1,1,1958
7485,4,0,1958
7485,4,1,1958
7486,0,1,1959
7487,1,0,1959
7487,1,1,1959
7488,2,1,1959
7489,3,1,1959
7490,2,0,1959
7490,2,1,1959
7491,2,0,1960
7491,2,1,1960
7492,3,1,1960
7493,4,0,1960
7493,4,1,1960
7494,0,1,1960
7495,2,1,1961
7496,1,1,1962
7497,2,1,1962
7498,1,1,1963
7499,0,1,1963
7500,1,0,1963
7500,1,1,1963
7501,0,0,1963
7501,0,1,1963
7502,2,0,1964
7502,2,1,1964
7503,4,0,1964
7503,4,1,1964
7504,3,1,1964
7505,0,1,1964
7506,4,0,1965
7506,4,1,1965
7507,2,1,1965
7508,0,0,1965
7508,0,1,1965
7509,1,0,1966
7509,1,1,1966
7510,2,0,1966
7510,2,1,1966
7511,3,1,1966
7512,4,1,1966
7513,4,0,1966
7513,4,1,1966
7514,1,0,1967
7514,1,1,1967
7515,2,1,1967
7516,2,0,1967
7516,2,1,1967
7517,4,0,1967
7517,4,1,1967
7518,0,1,1968
7519,1,1,1968
7520,2,1,1968
7521,4,0,1968
7521,4,1,1968
7522,3,1,1968
7523,1,0,1969
7523,1,1,1969
7524,2,1,1969
7525,2,0,1969
7525,2,1,1969
7526,4,0,1969
7526,4,1,1969
7527,3,1,1969
7528,0,1,1969
7529,1,0,1970
7529,1,1,1970
7530,0,0,1970
7530,0,1,1970
7531,2,1,1970
7532,3,1,1970
7533,2,0,1970
7533,2,1,1970
7534,4,1,1970
7535,1,1,1971
7536,2,1,1971
7537,3,1,1971
7538,4,1,1971
7539,1,0,1971
7539,1,1,1971
7540,2,0,1971
7540,2,1,1971
7541,2,0,1972
7541,2,1,1972
7542,4,0,1972
7542,4,1,1972
7543,1,0,1973
7543,1,1,1973
7544,2,1,1973
7545,0,0,1973
7545,0,1,1973
7546,3,1,1973
7547,2,0,1973
7547,2,1,1973
7548,4,0,1973
7548,4,1,1973
7549,1,1,1974
7550,0,0,1974
7550,0,1,1974
7551,2,1,1974
7552,1,0,1974
7552,1,1,1974
7553,2,0,1974
7553,2,1,1974
7554,3,1,1974
7555,1,0,1975
7555,1,1,1975
7556,3,1,1975
7557,0,0,1975
7557,0,1,1975
7558,4,0,1976
7558,4,1,1976
7559,0,0,1976
7559,0,1,1976
7560,1,0,1977
7560,1,1,1977
7561,2,1,1977
7562,3,1,1977
7563,4,1,1977
7564,2,0,1977
7564,2,1,1977
7565,1,1,1978
7566,1,0,1978
7566,1,1,1978
7567,4,0,1978
7567,4,1,1978
7568,0,0,1979
7568,0,1,1979
7569,1,0,1979
7569,1,1,1979
7570,2,0,1979
7570,2,1,1979
7571,4,0,1979
7571,4,1,1979
7572,1,1,1980
7573,1,0,1980
7573,1,1,1980
7574,4,1,1980
7575,0,1,1980
7576,0,1,1981
7577,1,1,1981
7578,1,0,1981
7578,1,1,1981
7579,2,1,1981
7580,0,0,1981
7580,0,1,1981
7581,2,0,1981
7581,2,1,1981
7582,3,1,1981
7583,1,0,1982
7583,1,1,1982
7584,4,0,1982
7584,4,1,1982
7585,0,0,1982
7585,0,1,1982
7586,3,1,1982
7587,0,1,1983
7588,4,1,1983
7589,4,0,1983
7589,4,1,1983
7590,1,1,1984
7591,2,1,1984
7592,1,0,1984
7592,1,1,1984
7593,3,1,1984
7594,0,1,1984
7595,4,1,1984
7596,1,1,1985
7597,4,1,1985
7598,0,1,1985
7599,0,0,1985
7599,0,1,1985
7600,1,0,1985
7600,1,1,1985
7601,1,1,1986
7602,0,1,1986
7603,2,1,1986
7604,3,1,1986
7605,0,1,1987
7606,1,0,1987
7606,1,1,1987
7607,0,0,1987
7607,0,1,1987
7608,2,0,1987
7608,2,1,1987
7609,0,0,1988
7609,0,1,1988
7610,1,1,1988
7611,1,0,1988
7611,1,1,1988
7612,4,0,1988
7612,4,1,1988
7613,2,1,1988
7614,3,1,1988
7615,1,0,1989
7615,1,1,1989
7616,2,1,1989
7617,2,0,1989
7617,2,1,1989
7618,1,0,1990
7618,1,1,1990
7619,4,0,1990
7619,4,1,1990
7620,0,1,1990
7621,1,1,1991
7622,3,1,1991
7623,1,0,1991
7623,1,1,1991
7624,4,1,1991
7625,1,1,1992
7626,0,0,1992
7626,0,1,1992
7627,2,1,1992
7628,1,0,1992
7628,1,1,1992
7629,3,1,1992
7630,4,0,1992
7630,4,1,1992
7631,1,0,1993
7631,1,1,1993
7632,2,0,1993
7632,2,1,1993
7633,4,0,1993
7633,4,1,1993
7634,0,1,1993
7635,0,0,1993
7635,0,1,1993
7636,3,1,1993
7637,1,0,1994
7637,1,1,1994
7638,0,1,1994
7639,0,0,1994
7639,0,1,1994
7640,2,0,1994
7640,2,1,1994
7641,3,1,1994
7642,2,0,1995
7642,2,1,1995
7643,0,1,1995
7644,3,1,1995
7645,4,0,1995
7645,4,1,1995
7646,1,1,1996
7647,1,0,1996
7647,1,1,1996
7648,2,1,1996
7649,2,0,1996
7649,2,1,1996
7650,3,1,1996
7651,4,1,1996
7652,4,0,1996
7652,4,1,1996
7653,1,1,1997
7654,2,0,1997
7654,2,1,1997
7655,0,0,1997
7655,0,1,1997
7656,4,1,1997
7657,4,0,1997
7657,4,1,1997
7658,1,0,1998
7658,1,1,1998
7659,2,0,1998
7659,2,1,1998
7660,3,1,1998
7661,4,1,1998
7662,4,0,1998
7662,4,1,1998
7663,1,1,1999
7664,2,1,1999
7665,1,0,2000
7665,1,1,2000
7666,0,0,2000
7666,0,1,2000
7667,1,0,2001
7667,1,1,2001
7668,2,0,2001
7668,2,1,2001
7669,1,0,2002
7669,1,1,2002
7670,2,0,2002
7670,2,1,2002
7671,3,1,2002
7672,4,0,2002
7672,4,1,2002
7673,1,1,2003
7674,1,0,2003
7674,1,1,2003
7675,2,1,2003
7676,0,1,2003
7677,4,0,2003
7677,4,1,2003
7678,2,1,2004
7679,4,0,2004
7679,4,1,2004
7680,0,0,2004
7680,0,1,2004
7681,1,0,2005
7681,1,1,2005
7682,0,0,2005
7682,0,1,2005
7683,2,0,2005
7683,2,1,2005
7684,3,1,2005
7685,4,1,2005
7686,4,0,2005
7686,4,1,2005
7687,1,1,2006
7688,0,1,2006
7689,4,1,2006
7690,1,0,2006
7690,1,1,2006
7691,4,0,2006
7691,4,1,2006
7692,0,1,2007
7693,1,0,2007
7693,1,1,2007
7694,2,1,2007
7695,0,0,2007
7695,0,1,2007
7696,3,1,2007
7697,4,1,2007
7698,2,0,2007
7698,2,1,2007
7699,4,0,2007
7699,4,1,2007
7700,1,0,2008
7700,1,1,2008
7701,2,1,2008
7702,3,1,2008
7703,4,1,2008
7704,1,1,2009
7705,3,1,2009
7706,4,1,2009
7707,1,1,2010
7708,0,0,2010
7708,0,1,2010
7709,1,0,2010
7709,1,1,2010
7710,2,1,2010
7711,2,0,2010
7711,2,1,2010
7712,3,1,2010
7713,1,0,2011
7713,1,1,2011
7714,0,0,2011
7714,0,1,2011
7715,2,1,2011
7716,3,1,2011
7717,0,0,2012
7717,0,1,2012
7718,2,0,2012
7718,2,1,2012
7719,1,0,2013
7719,1,1,2013
7720,0,0,2013
7720,0,1,2013
7721,1,0,2014
7721,1,1,2014
7722,2,1,2014
7723,3,1,2014
7724,2,0,2014
7724,2,1,2014
7725,4,0,2014
7725,4,1,2014
7726,1,0,2015
7726,1,1,2015
7727,2,0,2015
7727,2,1,2015
7728,0,1,2015
7729,0,0,2015
7729,0,1,2015
7730,4,0,2015
7730,4,1,2015
7731,0,0,2016
7731,0,1,2016
7732,1,1,2016
7733,2,1,2016
7734,3,1,2016
7735,2,1,2017
7736,0,0,2017
7736,0,1,2017
7737,2,0,2017
7737,2,1,2017
7738,4,0,2017
7738,4,1,2017
7739,1,0,2019
7739,1,1,2019
7740,0,0,2019
7740,0,1,2019
7741,2,1,2019
7742,4,1,2019
7743,2,0,2019
7743,2,1,2019
7744,2,1,2020
7745,0,1,2020
7746,3,1,2020
7747,4,1,2020
7748,2,0,2020
7748,2,1,2020
7749,1,1,2021
7750,2,1,2021
7751,0,0,2021
7751,0,1,2021
7752,3,1,2021
7753,1,0,2021
7753,1,1,2021
7754,2,0,2021
7754,2,1,2021
7755,2,0,2022
7755,2,1,2022
7756,1,1,2023
7757,1,0,2023
7757,1,1,2023
7758,2,1,2023
7759,1,0,2024
7759,1,1,2024
7760,2,0,2024
7760,2,1,2024
7761,0,0,2024
7761,0,1,2024
7762,2,0,2025
7762,2,1,2025
7763,0,0,2025
7763,0,1,2025
7764,4,0,2025
7764,4,1,2025
7765,1,0,2026
7765,1,1,2026
7766,0,0,2026
7766,0,1,2026
7767,2,1,2026
7768,2,0,2026
7768,2,1,2026
7769,3,1,2026
7770,4,1,2026
7771,1,1,2027
7772,2,1,2027
7773,1,0,2027
7773,1,1,2027
7774,3,1,2027
7775,2,0,2027
7775,2,1,2027
7776,0,0,2027
7776,0,1,2027
7777,4,1,2027
7778,2,1,2028
7779,3,1,2028
7780,0,1,2028
7781,2,0,2028
7781,2,1,2028
7782,0,0,2028
7782,0,1,2028
7783,0,0,2029
7783,0,1,2029
7784,2,0,2029
7784,2,1,2029
7785,1,1,2029
7786,4,0,2029
7786,4,1,2029
7787,3,1,2029
7788,0,0,2031
7788,0,1,2031
7789,1,1,2031
7790,4,1,2031
7791,0,0,2032
7791,0,1,2032
7792,2,0,2032
7792,2,1,2032
7793,1,0,2033
7793,1,1,2033
7794,1,0,2034
7794,1,1,2034
7795,1,0,2035
7795,1,1,2035
7796,2,0,2035
7796,2,1,2035
7797,3,1,2035
7798,0,1,2035
7799,0,0,2035
7799,0,1,2035
7800,2,0,2036
7800,2,1,2036
7801,1,1,2036
7802,4,0,2037
7802,4,1,2037
7803,2,1,2037
7804,3,1,2037
7805,1,1,2038
7806,1,0,2038
7806,1,1,2038
7807,3,1,2038
7808,0,0,2038
7808,0,1,2038
7809,4,0,2039
7809,4,1,2039
7810,3,1,2039
7811,4,0,2040
7811,4,1,2040
7812,3,1,2040
7813,0,1,2040
7814,0,1,2041
7815,1,1,2041
7816,1,0,2041
7816,1,1,2041
7817,2,1,2041
7818,4,1,2041
7819,0,1,2042
7820,1,1,2042
7821,2,1,2042
7822,4,1,2042
7823,1,0,2042
7823,1,1,2042
7824,1,1,2043
7825,2,1,2043
7826,1,0,2043
7826,1,1,2043
7827,2,0,2043
7827,2,1,2043
7828,4,0,2043
7828,4,1,2043
7829,3,1,2043
7830,0,1,2044
7831,1,0,2044
7831,1,1,2044
7832,4,1,2044
7833,4,0,2044
7833,4,1,2044
7834,1,1,2045
7835,3,1,2045
7836,0,1,2045
7837,1,1,2046
7838,0,1,2046
7839,4,0,2046
7839,4,1,2046
7840,3,1,2046
7841,0,0,2046
7841,0,1,2046
7842,0,0,2047
7842,0,1,2047
7843,1,0,2047
7843,1,1,2047
7844,3,1,2047
7845,1,0,2048
7845,1,1,2048
7846,0,0,2048
7846,0,1,2048
7847,2,1,2048
7848,3,1,2048
7849,4,0,2048
7849,4,1,2048
7850,1,1,2049
7851,2,1,2049
7852,2,0,2049
7852,2,1,2049
7853,3,1,2049
7854,0,1,2049
7855,0,0,2049
7855,0,1,2049
7856,4,0,2050
7856,4,1,2050
7857,1,1,2050
7858,1,0,2051
7858,1,1,2051
7859,0,0,2051
7859,0,1,2051
7860,2,0,2051
7860,2,1,2051
7861,1,0,2053
7861,1,1,2053
7862,2,1,2053
7863,2,0,2053
7863,2,1,2053
7864,4,0,2053
7864,4,1,2053
7865,0,1,2053
7866,3,1,2053
7867,2,0,2054
7867,2,1,2054
7868,0,1,2054
7869,1,1,2054
7870,1,0,2055
7870,1,1,2055
7871,3,1,2055
7872,4,1,2055
7873,4,0,2055
7873,4,1,2055
7874,0,0,2055
7874,0,1,2055
7875,1,0,2056
7875,1,1,2056
7876,2,1,2056
7877,3,1,2056
7878,2,0,2056
7878,2,1,2056
7879,0,1,2056
7880,2,0,2057
7880,2,1,2057
7881,3,1,2057
7882,4,1,2057
7883,1,0,2058
7883,1,1,2058
7884,0,1,2058
7885,2,1,2058
7886,2,0,2058
7886,2,1,2058
7887,3,1,2058
7888,4,0,2059
7888,4,1,2059
7889,1,0,2060
7889,1,1,2060
7890,4,0,2060
7890,4,1,2060
7891,4,0,2061
7891,4,1,2061
7892,3,1,2061
7893,0,1,2061
7894,1,1,2062
7895,2,1,2062
7896,3,1,2062
7897,1,0,2062
7897,1,1,2062
7898,4,1,2062
7899,0,1,2062
7900,1,1,2063
7901,2,1,2063
7902,1,0,2063
7902,1,1,2063
7903,3,1,2063
7904,2,0,2063
7904,2,1,2063
7905,4,0,2063
7905,4,1,2063
7906,0,0,2063
7906,0,1,2063
7907,1,1,2064
7908,0,0,2064
7908,0,1,2064
7909,4,0,2064
7909,4,1,2064
7910,2,1,2064
7911,1,0,2065
7911,1,1,2065
7912,3,1,2065
7913,4,1,2065
7914,0,1,2065
7915,1,1,2066
7916,2,0,2066
7916,2,1,2066
7917,0,0,2066
7917,0,1,2066
7918,3,1,2066
7919,4,1,2066
7920,0,1,2067
7921,3,1,2067
7922,0,0,2067
7922,0,1,2067
7923,1,0,2068
7923,1,1,2068
7924,2,0,2068
7924,2,1,2068
7925,4,1,2068
7926,1,1,2069
7927,2,1,2069
7928,0,1,2069
7929,3,1,2069
7930,1,0,2069
7930,1,1,2069
7931,4,1,2069
7932,2,1,2070
7933,4,1,2070
7934,2,0,2070
7934,2,1,2070
7935,4,0,2070
7935,4,1,2070
7936,0,1,2070
7937,1,1,2071
7938,1,0,2071
7938,1,1,2071
7939,2,1,2071
7940,3,1,2071
7941,0,1,2071
7942,2,0,2071
7942,2,1,2071
7943,4,1,2071
7944,2,1,2072
7945,3,1,2072
7946,2,0,2072
7946,2,1,2072
7947,1,1,2073
7948,2,1,2073
7949,1,0,2073
7949,1,1,2073
7950,3,1,2073
7951,4,0,2073
7951,4,1,2073
7952,1,0,2074
7952,1,1,2074
7953,0,1,2074
7954,2,0,2074
7954,2,1,2074
7955,3,1,2074
7956,4,1,2074
7957,4,0,2074
7957,4,1,2074
7958,2,0,2075
7958,2,1,2075
7959,4,0,2075
7959,4,1,2075
7960,1,1,2075
7961,3,1,2075
7962,0,0,2076
7962,0,1,2076
7963,2,1,2076
7964,3,1,2076
7965,2,0,2076
7965,2,1,2076
7966,2,0,2077
7966,2,1,2077
7967,3,1,2077
7968,4,0,2077
7968,4,1,2077
7969,0,1,2077
7970,1,1,2078
7971,1,0,2078
7971,1,1,2078
7972,2,0,2078
7972,2,1,2078
7973,4,1,2078
7974,4,0,2078
7974,4,1,2078
7975,1,0,2079
7975,1,1,2079
7976,2,1,2079
7977,2,0,2079
7977,2,1,2079
7978,3,1,2079
7979,4,1,2079
7980,0,1,2079
7981,1,1,2080
7982,2,1,2080
7983,3,1,2080
7984,1,0,2080
7984,1,1,2080
7985,0,0,2080
7985,0,1,2080
7986,4,1,2080
7987,2,0,2080
7987,2,1,2080
7988,0,0,2081
7988,0,1,2081
7989,2,0,2081
7989,2,1,2081
7990,4,0,2081
7990,4,1,2081
7991,1,1,2081
7992,1,0,2082
7992,1,1,2082
7993,2,0,2082
7993,2,1,2082
7994,0,1,2082
7995,2,0,2083
7995,2,1,2083
7996,1,0,2084
7996,1,1,2084
7997,2,1,2084
7998,0,0,2084
7998,0,1,2084
7999,2,0,2084
7999,2,1,2084
8000,4,0,2084
8000,4,1,2084
8001,1,0,2086
8001,1,1,2086
8002,4,0,2086
8002,4,1,2086
8003,3,1,2086
8004,0,1,2086
8005,2,1,2087
8006,0,0,2087
8006,0,1,2087
8007,4,0,2087
8007,4,1,2087
8008,0,0,2088
8008,0,1,2088
8009,0,0,2089
8009,0,1,2089
8010,1,1,2089
8011,3,1,2089
8012,1,0,2089
8012,1,1,2089
8013,4,0,2089
8013,4,1,2089
8014,0,1,2090
8015,1,0,2090
8015,1,1,2090
8016,4,1,2090
8017,1,1,2091
8018,1,0,2091
8018,1,1,2091
8019,2,0,2091
8019,2,1,2091
8020,4,1,2091
8021,1,1,2092
8022,2,1,2092
8023,4,0,2092
8023,4,1,2092
8024,1,0,2093
8024,1,1,2093
8025,2,0,2093
8025,2,1,2093
8026,3,1,2093
8027,0,1,2093
8028,0,0,2093
8028,0,1,2093
8029,2,1,2094
8030,4,1,2094
8031,0,1,2094
8032,2,1,2095
8033,2,0,2095
8033,2,1,2095
8034,4,0,2095
8034,4,1,2095
8035,1,0,2096
8035,1,1,2096
8036,4,0,2096
8036,4,1,2096
8037,0,0,2096
8037,0,1,2096
8038,3,1,2096
8039,1,1,2097
8040,4,1,2097
8041,0,1,2097
8042,1,0,2097
8042,1,1,2097
8043,1,1,2098
8044,1,0,2098
8044,1,1,2098
8045,2,1,2098
8046,0,1,2098
8047,3,1,2098
8048,4,0,2098
8048,4,1,2098
8049,1,1,2099
8050,1,0,2099
8050,1,1,2099
8051,2,0,2099
8051,2,1,2099
8052,1,0,2100
8052,1,1,2100
8053,0,1,2100
8054,4,0,2100
8054,4,1,2100
8055,0,0,2100
8055,0,1,2100
8056,2,1,2100
8057,1,0,2101
8057,1,1,2101
8058,2,0,2101
8058,2,1,2101
8059,3,1,2101
8060,4,0,2101
8060,4,1,2101
8061,0,1,2101
8062,0,0,2101
8062,0,1,2101
8063,1,1,2102
8064,2,1,2102
8065,1,0,2102
8065,1,1,2102
8066,2,0,2102
8066,2,1,2102
8067,3,1,2102
8068,4,0,2102
8068,4,1,2102
8069,0,1,2102
8070,1,0,2103
8070,1,1,2103
8071,4,0,2103
8071,4,1,2103
8072,0,1,2103
8073,3,1,2103
8074,0,0,2103
8074,0,1,2103
8075,0,1,2104
8076,1,0,2104
8076,1,1,2104
8077,2,1,2104
8078,3,1,2104
8079,4,1,2104
8080,2,0,2104
8080,2,1,2104
8081,0,0,2104
8081,0,1,2104
8082,1,0,2105
8082,1,1,2105
8083,4,0,2105
8083,4,1,2105
8084,2,0,2107
8084,2,1,2107
8085,3,1,2107
8086,4,1,2107
8087,4,0,2107
8087,4,1,2107
8088,0,1,2107
8089,3,1,2108
8090,4,1,2108
8091,0,0,2108
8091,0,1,2108
8092,1,1,2109
8093,1,0,2109
8093,1,1,2109
8094,1,0,2110
8094,1,1,2110
8095,4,0,2110
8095,4,1,2110
8096,2,1,2110
8097,3,1,2110
8098,1,0,2111
8098,1,1,2111
8099,2,0,2111
8099,2,1,2111
8100,3,1,2111
8101,0,0,2111
8101,0,1,2111
8102,4,1,2111
8103,2,0,2112
8103,2,1,2112
8104,0,1,2112
8105,4,0,2112
8105,4,1,2112
8106,1,0,2113
8106,1,1,2113
